text	label
william baldwin and jodi lyn o'keefe of 'halloween : h20' fame are both set to star in a new movie playing as brother and sister who travel to their family's ancestral mansion after their father's death . 	0
what about charlotte : can pally let his heart take the lead ? 	0
joseph just broke up with his girlfriend and is not taking it very well . 	0
john was one of the first porn stars to push for aids testing in the porn industry . 	0
a master at being everybody but himself he reveals to his friend and confidant saiid ( isa totah ) the truth behind his struggles . 	0
 ( wendigo is ) why we go to the cinema : to be fed through the eye , the heart , the mind . 	1
captivates and shows how a skillful filmmaker can impart a message without bludgeoning the audience over the head . 	1
some may quibble that the 144-minute length accommodates at least one too many endings . but such quibbling will diminish in view of the film's overall impact . 	1
but starla soon learns that this french girl is not only smart , attractive , and naive , but quite conniving when geneviere , with no social life of her own , beings to take over starla's , starting with stealing the affections her parents , her friends and starla's boyfriend . 	0
noyce films it more as a shocking history lesson than as drama . 	1
besides being performers , they are also political activists - in aids awareness , anti-gay violence , the sex workers movement and the struggle against the extreme right and racism . 	0
[the digital effects] reminded me of terry gilliam's rudimentary old monty python cartoons , in which he would cut out figures from drawings and photographs and paste them together . 	1
here lives grace ( lizzy mahon ) , salo jr . 's daughter , whom he and his equally bizarre wife ( christie sanford ) have enslaved through enforced drug addiction and psychic brainwashing . 	0
he works as a photocopy clerk under the close watch of his sexy boss sabine , who uses him to his libido's advantage . 	0
" "" politics are murder "" is a "" film noir "" comedy mixing dry martinis with politics and murder . "	0
it is a tough film to sit through , not out of any violence or perversion , but for its destitution . 	1
he leaves the city while searching for expression and finds a place to hide that he uses as his stage . 	0
the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . 	1
a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two	1
the result is a chronicle of the shift from a world organized by the principles of nature to one dominated by technology , the synthetic and the virtual . 	0
the volatile dynamics of female friendship is the subject of this unhurried , low-key film that is so off-hollywood that it seems positively french in its rhythms and resonance . 	1
tuck everlasting is the story of a girl named winnie and a family who she meets , the tucks . 	0
for a film about two mismatched buddies , crystal and de niro share little screen time and even less chemistry . 	1
but while no one wants to do the time for cosimo's crime , everybody seems to know a guy who will - and for a share , they're willing to track him down . 	0
ultimately , quinn rescues tasha from the hands of another assassin and takes her into his protection . 	0
its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling . 	1
"if it were any more of a turkey , it would gobble in dolby digital stereo . if nothing else , "" rollerball "" 2002 may go down in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j . "	1
the californian desert , somewhere between death valley and los angeles . 	0
'ejemplo de una cinta en que no importa el talento de su reparto o lo interesante que pudo haber resultado su premisa , pues el resultado es francamente aburrido y , por momentos , deplorable . '	1
not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them . 	1
